Tree,Dendro,.id,Timestamp,Moisture,T1,T2,T3,Radius
ET1,a,26120,2022-09-17T07:45:00Z,4,17.3125,-200,-200,1347.0026282012102
ET1,a,26121,2022-09-17T08:00:00Z,4,17.125,-200,-200,1347.0026282012102
ET1,a,26122,2022-09-17T08:15:00Z,4,17,-200,-200,1347.0026282012102
ET1,a,26123,2022-09-17T08:30:00Z,4,16.875,-200,-200,1347.0026282012102
ET1,a,26124,2022-09-17T08:45:00Z,4,16.8125,-200,-200,1347.2743108611944
ET1,a,26125,2022-09-17T09:00:00Z,4,16.625,-200,-200,1347.2743108611944
ET1,a,26126,2022-09-17T09:15:00Z,4,16.5625,-200,-200,1347.2743108611944
ET1,a,26127,2022-09-17T09:30:00Z,4,16.75,-200,-200,1347.2743108611944
ET1,a,26128,2022-09-17T09:45:00Z,4,16.4375,-200,-200,1347.5459935211784
ET1,a,26129,2022-09-17T10:00:00Z,4,16.375,-200,-200,1347.2743108611944
ET1,a,26130,2022-09-17T10:15:00Z,4,16.9375,-200,-200,1347.2743108611944
ET1,a,26131,2022-09-17T10:30:00Z,4,17.1875,-200,-200,1347.2743108611944
ET1,a,26132,2022-09-17T10:45:00Z,4,16.875,-200,-200,1347.2743108611944
ET1,a,26133,2022-09-17T11:00:00Z,4,16.9375,-200,-200,1347.2743108611944
ET1,a,26134,2022-09-17T11:15:00Z,4,17,-200,-200,1347.2743108611944
ET1,a,26135,2022-09-17T11:30:00Z,4,17.125,-200,-200,1347.2743108611944
ET1,a,26136,2022-09-17T11:45:00Z,4,17.5,-200,-200,1347.2743108611944
ET1,a,26137,2022-09-17T12:00:00Z,4,17.8125,-200,-200,1347.2743108611944
ET1,a,26138,2022-09-17T12:15:00Z,4,18.25,-200,-200,1347.2743108611944
ET1,a,26139,2022-09-17T12:30:00Z,4,18.375,-200,-200,1347.2743108611944
ET1,a,26140,2022-09-17T12:45:00Z,4,19.25,-200,-200,1347.2743108611944
ET1,a,26141,2022-09-17T13:00:00Z,4,20.375,-200,-200,1347.2743108611944
ET1,a,26142,2022-09-17T13:15:00Z,4,20.75,-200,-200,1347.5459935211784
ET1,a,26143,2022-09-17T13:30:00Z,4,21.25,-200,-200,1347.5459935211784
ET1,a,26144,2022-09-17T13:45:00Z,4,21.8125,-200,-200,1347.8176761811626
ET1,a,26145,2022-09-17T14:00:00Z,4,22.25,-200,-200,1347.8176761811626
ET1,a,26146,2022-09-17T14:15:00Z,4,22.6875,-200,-200,1348.3610415011308
ET1,a,26147,2022-09-17T14:30:00Z,4,22,-200,-200,1348.3610415011308
ET1,a,26148,2022-09-17T14:45:00Z,4,22.125,-200,-200,1348.3610415011308
ET1,a,26149,2022-09-17T15:00:00Z,4,23.6875,-200,-200,1348.3610415011308
ET1,a,26150,2022-09-17T15:15:00Z,4,23.125,-200,-200,1348.3610415011308
ET1,a,26151,2022-09-17T15:30:00Z,4,22.375,-200,-200,1348.3610415011308
ET1,a,26152,2022-09-17T15:45:00Z,4,23.9375,-200,-200,1348.3610415011308
ET1,a,26153,2022-09-17T16:00:00Z,4,22.5,-200,-200,1348.3610415011308
ET1,a,26154,2022-09-17T16:15:00Z,4,22.1875,-200,-200,1348.3610415011308
ET1,a,26155,2022-09-17T16:30:00Z,4,22.75,-200,-200,1348.3610415011308
ET1,a,26156,2022-09-17T16:45:00Z,4,23.125,-200,-200,1348.3610415011308
ET1,a,26157,2022-09-17T17:00:00Z,4,23.75,-200,-200,1348.3610415011308
ET1,a,26158,2022-09-17T17:15:00Z,4,25,-200,-200,1348.3610415011308
ET1,a,26159,2022-09-17T17:30:00Z,4,26.125,-200,-200,1348.3610415011308
ET1,a,26160,2022-09-17T17:45:00Z,4,25.875,-200,-200,1348.3610415011308
ET1,a,26161,2022-09-17T18:00:00Z,4,26.6875,-200,-200,1348.0893588411468
ET1,a,26162,2022-09-17T18:15:00Z,4,25,-200,-200,1348.0893588411468
ET1,a,26163,2022-09-17T18:30:00Z,4,25.9375,-200,-200,1348.0893588411468
ET1,a,26164,2022-09-17T18:45:00Z,4,24.125,-200,-200,1348.0893588411468
ET1,a,26165,2022-09-17T19:00:00Z,4,23.375,-200,-200,1348.0893588411468
ET1,a,26166,2022-09-17T19:15:00Z,4,23.8125,-200,-200,1348.0893588411468
ET1,a,26167,2022-09-17T19:30:00Z,4,24.125,-200,-200,1348.0893588411468
ET1,a,26168,2022-09-17T19:45:00Z,4,23.3125,-200,-200,1348.0893588411468
ET1,a,26169,2022-09-17T20:00:00Z,4,21.875,-200,-200,1348.3610415011308
ET1,a,26170,2022-09-17T20:15:00Z,4,22.125,-200,-200,1348.632724161115
ET1,a,26171,2022-09-17T20:30:00Z,4,22.75,-200,-200,1348.632724161115
ET1,a,26172,2022-09-17T20:45:00Z,4,23.125,-200,-200,1348.632724161115
ET1,a,26173,2022-09-17T21:00:00Z,4,24,-200,-200,1348.632724161115
ET1,a,26174,2022-09-17T21:15:00Z,4,21.75,-200,-200,1349.1760894810832
ET1,a,26175,2022-09-17T21:30:00Z,4,20.875,-200,-200,1349.9911374610354
ET1,a,26176,2022-09-17T21:45:00Z,4,20.125,-200,-200,1350.2628201210196
ET1,a,26177,2022-09-17T22:00:00Z,4,19.5,-200,-200,1350.5345027810038
ET1,a,26178,2022-09-17T22:15:00Z,4,18.6875,-200,-200,1350.8061854409877
ET1,a,26179,2022-09-17T22:30:00Z,4,18.5,-200,-200,1350.8061854409877
ET1,a,26180,2022-09-17T22:45:00Z,4,18.0625,-200,-200,1351.349550760956
ET1,a,26181,2022-09-17T23:00:00Z,4,17.875,-200,-200,1351.8929160809241
ET1,a,26182,2022-09-17T23:15:00Z,4,17.8125,-200,-200,1351.8929160809241
ET1,a,26183,2022-09-17T23:30:00Z,4,17.875,-200,-200,1351.349550760956
ET1,a,26184,2022-09-17T23:45:00Z,4,17.5625,-200,-200,1352.1645987409083
ET1,a,26185,2022-09-18T00:00:00Z,4,17.5625,-200,-200,1351.8929160809241
ET1,a,26186,2022-09-18T00:15:00Z,4,17.5625,-200,-200,1352.1645987409083
ET1,a,26187,2022-09-18T00:30:00Z,4,17.4375,-200,-200,1351.8929160809241
ET1,a,26188,2022-09-18T00:45:00Z,4,17.375,-200,-200,1351.6212334209401
ET1,a,26189,2022-09-18T01:00:00Z,4,17.1875,-200,-200,1351.6212334209401
ET1,a,26190,2022-09-18T01:15:00Z,4,17.0625,-200,-200,1351.8929160809241
ET1,a,26191,2022-09-18T01:30:00Z,4,17.1875,-200,-200,1351.8929160809241
ET1,a,26192,2022-09-18T01:45:00Z,4,17.25,-200,-200,1351.8929160809241
ET1,a,26193,2022-09-18T02:00:00Z,4,17.1875,-200,-200,1351.8929160809241
ET1,a,26194,2022-09-18T02:15:00Z,4,17.1875,-200,-200,1352.1645987409083
ET1,a,26195,2022-09-18T02:30:00Z,4,17.0625,-200,-200,1352.1645987409083
ET1,a,26196,2022-09-18T02:45:00Z,4,17,-200,-200,1351.6212334209401
ET1,a,26197,2022-09-18T03:00:00Z,4,17.1875,-200,-200,1351.8929160809241
ET1,a,26198,2022-09-18T03:15:00Z,4,17.125,-200,-200,1352.1645987409083
ET1,a,26199,2022-09-18T03:30:00Z,4,16.9375,-200,-200,1351.6212334209401
ET1,a,26200,2022-09-18T03:45:00Z,4,16.75,-200,-200,1351.8929160809241
ET1,a,26201,2022-09-18T04:00:00Z,4,16.9375,-200,-200,1351.8929160809241
ET1,a,26202,2022-09-18T04:15:00Z,4,17,-200,-200,1351.8929160809241
ET1,a,26203,2022-09-18T04:30:00Z,4,16.75,-200,-200,1351.8929160809241
ET1,a,26204,2022-09-18T04:45:00Z,4,16.6875,-200,-200,1352.1645987409083
ET1,a,26205,2022-09-18T05:00:00Z,4,16.875,-200,-200,1352.1645987409083
ET1,a,26206,2022-09-18T05:15:00Z,4,16.5,-200,-200,1351.8929160809241
ET1,a,26207,2022-09-18T05:30:00Z,4,16.5625,-200,-200,1351.8929160809241
ET1,a,26208,2022-09-18T05:45:00Z,4,17,-200,-200,1351.8929160809241
ET1,a,26209,2022-09-18T06:00:00Z,4,17,-200,-200,1351.8929160809241
ET1,a,26210,2022-09-18T06:15:00Z,4,17,-200,-200,1351.8929160809241
ET1,a,26211,2022-09-18T06:30:00Z,4,17.6875,-200,-200,1351.8929160809241
ET1,a,26212,2022-09-18T06:45:00Z,4,17.25,-200,-200,1351.6212334209401
ET1,a,26213,2022-09-18T07:00:00Z,4,17.9375,-200,-200,1351.6212334209401
ET1,a,26214,2022-09-18T07:15:00Z,4,17.875,-200,-200,1351.8929160809241
ET1,a,26215,2022-09-18T07:30:00Z,4,17.3125,-200,-200,1351.6212334209401
ET1,a,26216,2022-09-18T07:45:00Z,4,17.375,-200,-200,1351.8929160809241
ET1,a,26217,2022-09-18T08:00:00Z,4,18.25,-200,-200,1351.8929160809241
ET1,a,26218,2022-09-18T08:15:00Z,4,18.375,-200,-200,1351.8929160809241
ET1,a,26219,2022-09-18T08:30:00Z,4,17.875,-200,-200,1351.6212334209401
ET1,a,26220,2022-09-18T08:45:00Z,4,17.875,-200,-200,1351.6212334209401
ET1,a,26221,2022-09-18T09:00:00Z,4,17.9375,-200,-200,1351.8929160809241
ET1,a,26222,2022-09-18T09:15:00Z,4,17.875,-200,-200,1351.8929160809241
ET1,a,26223,2022-09-18T09:30:00Z,4,17.5,-200,-200,1351.6212334209401
ET1,a,26224,2022-09-18T09:45:00Z,4,17.875,-200,-200,1351.8929160809241
ET1,a,26225,2022-09-18T10:00:00Z,4,18,-200,-200,1351.8929160809241
ET1,a,26226,2022-09-18T10:15:00Z,4,18.5,-200,-200,1351.6212334209401
ET1,a,26227,2022-09-18T10:30:00Z,4,18.4375,-200,-200,1351.8929160809241
ET1,a,26228,2022-09-18T10:45:00Z,4,17.125,-200,-200,1351.6212334209401
ET1,a,26229,2022-09-18T11:00:00Z,4,17.1875,-200,-200,1351.6212334209401
ET1,a,26230,2022-09-18T11:15:00Z,4,17.75,-200,-200,1351.6212334209401
ET1,a,26231,2022-09-18T11:30:00Z,4,17.75,-200,-200,1351.6212334209401
ET1,a,26232,2022-09-18T11:45:00Z,4,17.875,-200,-200,1351.6212334209401
ET1,a,26233,2022-09-18T12:00:00Z,4,17.75,-200,-200,1351.6212334209401
ET1,a,26234,2022-09-18T12:15:00Z,4,17.8125,-200,-200,1351.6212334209401
ET1,a,26235,2022-09-18T12:30:00Z,4,18,-200,-200,1351.6212334209401
ET1,a,26236,2022-09-18T12:45:00Z,4,18.0625,-200,-200,1351.6212334209401
ET1,a,26237,2022-09-18T13:00:00Z,4,18.125,-200,-200,1351.6212334209401
ET1,a,26238,2022-09-18T13:15:00Z,4,18.5,-200,-200,1351.8929160809241
ET1,a,26239,2022-09-18T13:30:00Z,4,19,-200,-200,1351.6212334209401
ET1,a,26240,2022-09-18T13:45:00Z,4,19.25,-200,-200,1351.6212334209401
ET1,a,26241,2022-09-18T14:00:00Z,4,19.25,-200,-200,1351.6212334209401
ET1,a,26242,2022-09-18T14:15:00Z,4,19.125,-200,-200,1351.6212334209401
ET1,a,26243,2022-09-18T14:30:00Z,4,19.4375,-200,-200,1351.6212334209401
ET1,a,26244,2022-09-18T14:45:00Z,4,19.8125,-200,-200,1351.6212334209401
ET1,a,26245,2022-09-18T15:00:00Z,4,20.625,-200,-200,1351.6212334209401
ET1,a,26246,2022-09-18T15:15:00Z,4,21.625,-200,-200,1351.349550760956
ET1,a,26247,2022-09-18T15:30:00Z,4,23.125,-200,-200,1351.349550760956
ET1,a,26248,2022-09-18T15:45:00Z,4,23.75,-200,-200,1351.349550760956
ET1,a,26249,2022-09-18T16:00:00Z,4,24.5,-200,-200,1351.6212334209401
ET1,a,26250,2022-09-18T16:15:00Z,4,25,-200,-200,1351.349550760956
ET1,a,26251,2022-09-18T16:30:00Z,4,25.125,-200,-200,1351.6212334209401
ET1,a,26252,2022-09-18T16:45:00Z,4,25.625,-200,-200,1351.6212334209401
ET1,a,26253,2022-09-18T17:00:00Z,4,27.0625,-200,-200,1351.6212334209401
ET1,a,26254,2022-09-18T17:15:00Z,4,27.125,-200,-200,1351.6212334209401
ET1,a,26255,2022-09-18T17:30:00Z,4,27.375,-200,-200,1351.349550760956
ET1,a,26256,2022-09-18T17:45:00Z,4,27.0625,-200,-200,1351.349550760956
ET1,a,26257,2022-09-18T18:00:00Z,4,25.4375,-200,-200,1351.349550760956
ET1,a,26258,2022-09-18T18:15:00Z,4,24.3125,-200,-200,1351.349550760956
ET1,a,26259,2022-09-18T18:30:00Z,4,23.5,-200,-200,1351.6212334209401
ET1,a,26260,2022-09-18T18:45:00Z,4,23.3125,-200,-200,1352.1645987409083
ET1,a,26261,2022-09-18T19:00:00Z,4,22.1875,-200,-200,1352.4362814008925
ET1,a,26262,2022-09-18T19:15:00Z,4,21.5625,-200,-200,1352.9796467208607
ET1,a,26263,2022-09-18T19:30:00Z,4,21.3125,-200,-200,1352.9796467208607
ET1,a,26264,2022-09-18T19:45:00Z,4,21.875,-200,-200,1352.9796467208607
ET1,a,26265,2022-09-18T20:00:00Z,4,21.5,-200,-200,1352.9796467208607
ET1,a,26266,2022-09-18T20:15:00Z,4,22,-200,-200,1353.2513293808447
ET1,a,26267,2022-09-18T20:30:00Z,4,21.5,-200,-200,1353.2513293808447
ET1,a,26268,2022-09-18T20:45:00Z,4,21.125,-200,-200,1353.523012040829
ET1,a,26269,2022-09-18T21:00:00Z,4,20.625,-200,-200,1353.794694700813
ET1,a,26270,2022-09-18T21:15:00Z,4,20.625,-200,-200,1353.523012040829
ET1,a,26271,2022-09-18T21:30:00Z,4,19.875,-200,-200,1354.066377360797
ET1,a,26272,2022-09-18T21:45:00Z,4,20.625,-200,-200,1354.066377360797
ET1,a,26273,2022-09-18T22:00:00Z,4,20.5,-200,-200,1354.066377360797
ET1,a,26274,2022-09-18T22:15:00Z,4,20.0625,-200,-200,1353.794694700813
ET1,a,26275,2022-09-18T22:30:00Z,4,19.75,-200,-200,1354.066377360797
ET1,a,26276,2022-09-18T22:45:00Z,4,19.625,-200,-200,1354.066377360797
ET1,a,26277,2022-09-18T23:00:00Z,4,19.5625,-200,-200,1354.066377360797
ET1,a,26278,2022-09-18T23:15:00Z,4,19.3125,-200,-200,1354.338060020781
ET1,a,26279,2022-09-18T23:30:00Z,4,19.125,-200,-200,1354.6097426807653
ET1,a,26280,2022-09-18T23:45:00Z,4,19.125,-200,-200,1354.6097426807653
ET1,a,26281,2022-09-19T00:00:00Z,4,19.125,-200,-200,1354.338060020781
ET1,a,26282,2022-09-19T00:15:00Z,4,18.75,-200,-200,1354.6097426807653
ET1,a,26283,2022-09-19T00:30:00Z,4,18.6875,-200,-200,1354.6097426807653
ET1,a,26284,2022-09-19T00:45:00Z,4,18.625,-200,-200,1354.6097426807653
ET1,a,26285,2022-09-19T01:00:00Z,4,18.5625,-200,-200,1354.6097426807653
ET1,a,26286,2022-09-19T01:15:00Z,4,18.5,-200,-200,1354.6097426807653
ET1,a,26287,2022-09-19T01:30:00Z,4,18.375,-200,-200,1354.6097426807653
ET1,a,26288,2022-09-19T01:45:00Z,4,18.375,-200,-200,1354.8814253407495
ET1,a,26289,2022-09-19T02:00:00Z,4,18.4375,-200,-200,1354.6097426807653
ET1,a,26290,2022-09-19T02:15:00Z,4,18.125,-200,-200,1354.6097426807653
ET1,a,26291,2022-09-19T02:30:00Z,4,18.3125,-200,-200,1354.338060020781
ET1,a,26292,2022-09-19T02:45:00Z,4,18.25,-200,-200,1354.338060020781
ET1,a,26293,2022-09-19T03:00:00Z,4,18,-200,-200,1354.8814253407495
ET1,a,26294,2022-09-19T03:15:00Z,4,17.875,-200,-200,1354.8814253407495
ET1,a,26295,2022-09-19T03:30:00Z,4,18,-200,-200,1354.8814253407495
ET1,a,26296,2022-09-19T03:45:00Z,4,18,-200,-200,1354.8814253407495
ET1,a,26297,2022-09-19T04:00:00Z,4,18.4375,-200,-200,1355.1531080007335
ET1,a,26298,2022-09-19T04:15:00Z,4,18.5,-200,-200,1354.8814253407495
ET1,a,26299,2022-09-19T04:30:00Z,4,18.5625,-200,-200,1354.8814253407495
ET1,a,26300,2022-09-19T04:45:00Z,4,18.125,-200,-200,1354.8814253407495
ET1,a,26301,2022-09-19T05:00:00Z,4,17.875,-200,-200,1354.8814253407495
ET1,a,26302,2022-09-19T05:15:00Z,4,17.875,-200,-200,1354.8814253407495
ET1,a,26303,2022-09-19T05:30:00Z,4,18.1875,-200,-200,1354.8814253407495
ET1,a,26304,2022-09-19T05:45:00Z,4,18.375,-200,-200,1354.8814253407495
ET1,a,26305,2022-09-19T06:00:00Z,4,18.125,-200,-200,1354.8814253407495
ET1,a,26306,2022-09-19T06:15:00Z,4,18.25,-200,-200,1354.8814253407495
ET1,a,26307,2022-09-19T06:30:00Z,4,18.1875,-200,-200,1354.6097426807653
ET1,a,26308,2022-09-19T06:45:00Z,4,17.875,-200,-200,1354.6097426807653
ET1,a,26309,2022-09-19T07:00:00Z,4,17.875,-200,-200,1354.6097426807653
ET1,a,26310,2022-09-19T07:15:00Z,4,18.125,-200,-200,1354.8814253407495
ET1,a,26311,2022-09-19T07:30:00Z,4,18.125,-200,-200,1354.8814253407495
ET1,a,26312,2022-09-19T07:45:00Z,4,18.75,-200,-200,1354.8814253407495
ET1,a,26313,2022-09-19T08:00:00Z,4,18.125,-200,-200,1354.6097426807653
ET1,a,26314,2022-09-19T08:15:00Z,4,18,-200,-200,1354.8814253407495
ET1,a,26315,2022-09-19T08:30:00Z,4,18.3125,-200,-200,1354.8814253407495
ET1,a,26316,2022-09-19T08:45:00Z,4,18.4375,-200,-200,1354.8814253407495
ET1,a,26317,2022-09-19T09:00:00Z,4,18,-200,-200,1354.8814253407495
ET1,a,26318,2022-09-19T09:15:00Z,4,18.125,-200,-200,1354.8814253407495
ET1,a,26319,2022-09-19T09:30:00Z,4,17.6875,-200,-200,1354.6097426807653
ET1,a,26320,2022-09-19T09:45:00Z,4,17.625,-200,-200,1354.338060020781
ET1,a,26321,2022-09-19T10:00:00Z,4,17.4375,-200,-200,1354.338060020781
ET1,a,26322,2022-09-19T10:15:00Z,4,17.375,-200,-200,1354.6097426807653
ET1,a,26323,2022-09-19T10:30:00Z,4,17.375,-200,-200,1354.338060020781
ET1,a,26324,2022-09-19T10:45:00Z,4,17.1875,-200,-200,1354.8814253407495
ET1,a,26325,2022-09-19T11:00:00Z,4,17.1875,-200,-200,1354.8814253407495
ET1,a,26326,2022-09-19T11:15:00Z,4,16.9375,-200,-200,1354.8814253407495
ET1,a,26327,2022-09-19T11:30:00Z,4,17.5,-200,-200,1354.8814253407495
ET1,a,26328,2022-09-19T11:45:00Z,4,17.625,-200,-200,1354.8814253407495
ET1,a,26329,2022-09-19T12:00:00Z,4,17.5,-200,-200,1354.6097426807653
ET1,a,26330,2022-09-19T12:15:00Z,4,18.0625,-200,-200,1354.8814253407495
ET1,a,26331,2022-09-19T12:30:00Z,4,18.5625,-200,-200,1354.8814253407495
ET1,a,26332,2022-09-19T12:45:00Z,4,19.25,-200,-200,1354.8814253407495
ET1,a,26333,2022-09-19T13:00:00Z,4,19.6875,-200,-200,1354.8814253407495
ET1,a,26334,2022-09-19T13:15:00Z,4,19.9375,-200,-200,1354.6097426807653
ET1,a,26335,2022-09-19T13:30:00Z,4,21.3125,-200,-200,1354.8814253407495
ET1,a,26336,2022-09-19T13:45:00Z,4,22.375,-200,-200,1355.9681559806859
ET1,a,26337,2022-09-19T14:00:00Z,4,22.5625,-200,-200,1355.6964733207017
ET1,a,26338,2022-09-19T14:15:00Z,4,23.125,-200,-200,1355.6964733207017
ET1,a,26339,2022-09-19T14:30:00Z,4,25.25,-200,-200,1357.3265692806065
ET1,a,26340,2022-09-19T14:45:00Z,4,25,-200,-200,1356.2398386406699
ET1,a,26341,2022-09-19T15:00:00Z,4,22.5,-200,-200,1358.1416172605586
ET1,a,26342,2022-09-19T15:15:00Z,4,22.75,-200,-200,1358.1416172605586
ET1,a,26343,2022-09-19T15:30:00Z,4,22.25,-200,-200,1358.4132999205428
ET1,a,26344,2022-09-19T15:45:00Z,4,22.75,-200,-200,1358.1416172605586
ET1,a,26345,2022-09-19T16:00:00Z,4,23.25,-200,-200,1358.1416172605586
ET1,a,26346,2022-09-19T16:15:00Z,4,23.75,-200,-200,1358.1416172605586
ET1,a,26347,2022-09-19T16:30:00Z,4,23.375,-200,-200,1358.1416172605586
ET1,a,26348,2022-09-19T16:45:00Z,4,23.1875,-200,-200,1358.1416172605586
ET1,a,26349,2022-09-19T17:00:00Z,4,25.5,-200,-200,1358.1416172605586
ET1,a,26350,2022-09-19T17:15:00Z,4,22.25,-200,-200,1358.1416172605586
ET1,a,26351,2022-09-19T17:30:00Z,4,22.125,-200,-200,1358.1416172605586
ET1,a,26352,2022-09-19T17:45:00Z,4,22,-200,-200,1358.4132999205428
ET1,a,26353,2022-09-19T18:00:00Z,4,24.125,-200,-200,1358.4132999205428
ET1,a,26354,2022-09-19T18:15:00Z,4,25.875,-200,-200,1358.4132999205428
ET1,a,26355,2022-09-19T18:30:00Z,4,27,-200,-200,1358.4132999205428
ET1,a,26356,2022-09-19T18:45:00Z,4,29.4375,-200,-200,1358.4132999205428
ET1,a,26357,2022-09-19T19:00:00Z,4,31.625,-200,-200,1358.4132999205428
ET1,a,26358,2022-09-19T19:15:00Z,4,28.1875,-200,-200,1358.4132999205428
ET1,a,26359,2022-09-19T19:30:00Z,4,31,-200,-200,1358.684982580527
ET1,a,26360,2022-09-19T19:45:00Z,4,33.5625,-200,-200,1358.4132999205428
ET1,a,26361,2022-09-19T20:00:00Z,4,27.1875,-200,-200,1358.956665240511
ET1,a,26362,2022-09-19T20:15:00Z,4,27.25,-200,-200,1358.4132999205428
ET1,a,26363,2022-09-19T20:30:00Z,4,28.625,-200,-200,1358.4132999205428
ET1,a,26364,2022-09-19T20:45:00Z,4,28.25,-200,-200,1357.8699346005747
ET1,a,26365,2022-09-19T21:00:00Z,4,26.5,-200,-200,1358.1416172605586
ET1,a,26366,2022-09-19T21:15:00Z,4,21.3125,-200,-200,1361.9451745003362
ET1,a,26367,2022-09-19T21:30:00Z,4,22.3125,-200,-200,1361.9451745003362
ET1,a,26368,2022-09-19T21:45:00Z,4,21.125,-200,-200,1362.2168571603204
ET1,a,26369,2022-09-19T22:00:00Z,4,21,-200,-200,1361.9451745003362
ET1,a,26370,2022-09-19T22:15:00Z,4,19.6875,-200,-200,1361.9451745003362
ET1,a,26371,2022-09-19T22:30:00Z,4,18.625,-200,-200,1363.3035878002568
ET1,a,26372,2022-09-19T22:45:00Z,4,18.875,-200,-200,1363.0319051402728
ET1,a,26373,2022-09-19T23:00:00Z,4,18.9375,-200,-200,1363.0319051402728
ET1,a,26374,2022-09-19T23:15:00Z,4,18.75,-200,-200,1363.3035878002568
ET1,a,26375,2022-09-19T23:30:00Z,4,18.75,-200,-200,1363.3035878002568
ET1,a,26376,2022-09-19T23:45:00Z,4,18.375,-200,-200,1363.3035878002568
ET1,a,26377,2022-09-20T00:00:00Z,4,18.125,-200,-200,1363.3035878002568
ET1,a,26378,2022-09-20T00:15:00Z,4,18.25,-200,-200,1363.3035878002568
ET1,a,26379,2022-09-20T00:30:00Z,4,18.25,-200,-200,1363.575270460241
ET1,a,26380,2022-09-20T00:45:00Z,4,18.25,-200,-200,1363.3035878002568
ET1,a,26381,2022-09-20T01:00:00Z,4,18.125,-200,-200,1363.575270460241
ET1,a,26382,2022-09-20T01:15:00Z,4,18,-200,-200,1364.3903184401931
ET1,a,26383,2022-09-20T01:30:00Z,4,17.8125,-200,-200,1364.3903184401931
ET1,a,26384,2022-09-20T01:45:00Z,4,17.6875,-200,-200,1364.1186357802092
ET1,a,26385,2022-09-20T02:00:00Z,4,17.6875,-200,-200,1364.6620011001773
ET1,a,26386,2022-09-20T02:15:00Z,4,17.625,-200,-200,1364.6620011001773
ET1,a,26387,2022-09-20T02:30:00Z,4,17.6875,-200,-200,1364.3903184401931
ET1,a,26388,2022-09-20T02:45:00Z,4,17.75,-200,-200,1364.6620011001773
ET1,a,26389,2022-09-20T03:00:00Z,4,17.75,-200,-200,1364.6620011001773
ET1,a,26390,2022-09-20T03:15:00Z,4,17.75,-200,-200,1364.3903184401931
ET1,a,26391,2022-09-20T03:30:00Z,4,17.5,-200,-200,1364.9336837601613
ET1,a,26392,2022-09-20T03:45:00Z,4,17.375,-200,-200,1364.6620011001773
ET1,a,26393,2022-09-20T04:00:00Z,4,17.1875,-200,-200,1365.4770490801297
ET1,a,26394,2022-09-20T04:15:00Z,4,17.3125,-200,-200,1365.4770490801297
ET1,a,26395,2022-09-20T04:30:00Z,4,17.5,-200,-200,1365.4770490801297
ET1,a,26396,2022-09-20T04:45:00Z,4,17.5,-200,-200,1365.4770490801297
ET1,a,26397,2022-09-20T05:00:00Z,4,17.625,-200,-200,1365.4770490801297
ET1,a,26398,2022-09-20T05:15:00Z,4,17.5625,-200,-200,1364.9336837601613
ET1,a,26399,2022-09-20T05:30:00Z,4,17.5,-200,-200,1365.2053664201455
ET1,a,26400,2022-09-20T05:45:00Z,4,17.5,-200,-200,1364.6620011001773
ET1,a,26401,2022-09-20T06:00:00Z,4,17.5,-200,-200,1364.9336837601613
ET1,a,26402,2022-09-20T06:15:00Z,4,17.375,-200,-200,1364.9336837601613
ET1,a,26403,2022-09-20T06:30:00Z,4,17.5,-200,-200,1364.6620011001773
ET1,a,26404,2022-09-20T06:45:00Z,4,17.6875,-200,-200,1364.6620011001773
ET1,a,26405,2022-09-20T07:00:00Z,4,17.75,-200,-200,1364.6620011001773
ET1,a,26406,2022-09-20T07:15:00Z,4,17.8125,-200,-200,1364.6620011001773
ET1,a,26407,2022-09-20T07:30:00Z,4,17.75,-200,-200,1364.6620011001773
ET1,a,26408,2022-09-20T07:45:00Z,4,17.5,-200,-200,1364.6620011001773
ET1,a,26409,2022-09-20T08:00:00Z,4,17.5,-200,-200,1364.6620011001773
ET1,a,26410,2022-09-20T08:15:00Z,4,17.3125,-200,-200,1365.2053664201455
ET1,a,26411,2022-09-20T08:30:00Z,4,17.3125,-200,-200,1365.2053664201455
ET1,a,26412,2022-09-20T08:45:00Z,4,17.375,-200,-200,1365.2053664201455
ET1,a,26413,2022-09-20T09:00:00Z,4,17.375,-200,-200,1365.2053664201455
ET1,a,26414,2022-09-20T09:15:00Z,4,17.4375,-200,-200,1365.2053664201455
ET1,a,26415,2022-09-20T09:30:00Z,4,17.5,-200,-200,1365.2053664201455
ET1,a,26416,2022-09-20T09:45:00Z,4,17.5,-200,-200,1365.2053664201455
ET1,a,26417,2022-09-20T10:00:00Z,4,17.5,-200,-200,1365.2053664201455
ET1,a,26418,2022-09-20T10:15:00Z,4,17.5625,-200,-200,1365.2053664201455
ET1,a,26419,2022-09-20T10:30:00Z,4,17.5,-200,-200,1365.2053664201455
ET1,a,26420,2022-09-20T10:45:00Z,4,17.5,-200,-200,1365.2053664201455
ET1,a,26421,2022-09-20T11:00:00Z,4,17.625,-200,-200,1365.2053664201455
ET1,a,26422,2022-09-20T11:15:00Z,4,17.625,-200,-200,1365.2053664201455
ET1,a,26423,2022-09-20T11:30:00Z,4,17.5,-200,-200,1365.2053664201455
ET1,a,26424,2022-09-20T11:45:00Z,4,17.625,-200,-200,1365.2053664201455
ET1,a,26425,2022-09-20T12:00:00Z,4,17.75,-200,-200,1365.2053664201455
ET1,a,26426,2022-09-20T12:15:00Z,4,17.875,-200,-200,1365.2053664201455
ET1,a,26427,2022-09-20T12:30:00Z,4,18.25,-200,-200,1365.2053664201455
ET1,a,26428,2022-09-20T12:45:00Z,4,18.5,-200,-200,1365.2053664201455
ET1,a,26429,2022-09-20T13:00:00Z,4,18.75,-200,-200,1365.2053664201455
