Dendrometer,.id,Timestamp,Moisture,T1,T2,T3,Radius
FB5a,29140,2022-10-21T03:45:00Z,4,17.625,-200,-200,2499.480471853799
FB5a,29141,2022-10-21T04:00:00Z,4,17.625,-200,-200,2499.480471853799
FB5a,29142,2022-10-21T04:15:00Z,4,17.625,-200,-200,2499.480471853799
FB5a,29143,2022-10-21T04:30:00Z,4,17.625,-200,-200,2499.752154513783
FB5a,29144,2022-10-21T04:45:00Z,4,17.5,-200,-200,2499.480471853799
FB5a,29145,2022-10-21T05:00:00Z,4,17.5,-200,-200,2499.480471853799
FB5a,29146,2022-10-21T05:15:00Z,4,17.5625,-200,-200,2499.480471853799
FB5a,29147,2022-10-21T05:30:00Z,4,17.5,-200,-200,2499.480471853799
FB5a,29148,2022-10-21T05:45:00Z,4,17.5,-200,-200,2499.480471853799
FB5a,29149,2022-10-21T06:00:00Z,4,17.5,-200,-200,2499.480471853799
FB5a,29150,2022-10-21T06:15:00Z,4,17.5,-200,-200,2499.480471853799
FB5a,29151,2022-10-21T06:30:00Z,4,17.5625,-200,-200,2499.480471853799
FB5a,29152,2022-10-21T06:45:00Z,4,17.5625,-200,-200,2499.752154513783
FB5a,29153,2022-10-21T07:00:00Z,4,17.5,-200,-200,2499.480471853799
FB5a,29154,2022-10-21T07:15:00Z,4,17.5,-200,-200,2499.480471853799
FB5a,29155,2022-10-21T07:30:00Z,4,17.375,-200,-200,2499.480471853799
FB5a,29156,2022-10-21T07:45:00Z,4,17.25,-200,-200,2499.752154513783
FB5a,29157,2022-10-21T08:00:00Z,4,17.125,-200,-200,2499.480471853799
FB5a,29158,2022-10-21T08:15:00Z,4,17.125,-200,-200,2499.480471853799
FB5a,29159,2022-10-21T08:30:00Z,4,17,-200,-200,2499.480471853799
FB5a,29160,2022-10-21T08:45:00Z,4,16.75,-200,-200,2499.480471853799
FB5a,29161,2022-10-21T09:00:00Z,4,16.625,-200,-200,2499.480471853799
FB5a,29162,2022-10-21T09:15:00Z,4,16.4375,-200,-200,2499.480471853799
FB5a,29163,2022-10-21T09:30:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29164,2022-10-21T09:45:00Z,4,16.25,-200,-200,2499.480471853799
FB5a,29165,2022-10-21T10:00:00Z,4,16.0625,-200,-200,2499.480471853799
FB5a,29166,2022-10-21T10:15:00Z,4,16,-200,-200,2499.480471853799
FB5a,29167,2022-10-21T10:30:00Z,4,15.875,-200,-200,2499.480471853799
FB5a,29168,2022-10-21T10:45:00Z,4,15.875,-200,-200,2499.480471853799
FB5a,29169,2022-10-21T11:00:00Z,4,15.9375,-200,-200,2499.480471853799
FB5a,29170,2022-10-21T11:15:00Z,4,16,-200,-200,2499.2087891938145
FB5a,29171,2022-10-21T11:30:00Z,4,16,-200,-200,2499.480471853799
FB5a,29172,2022-10-21T11:45:00Z,4,16,-200,-200,2499.480471853799
FB5a,29173,2022-10-21T12:00:00Z,4,16.125,-200,-200,2499.480471853799
FB5a,29174,2022-10-21T12:15:00Z,4,16.125,-200,-200,2499.480471853799
FB5a,29175,2022-10-21T12:30:00Z,4,16.5,-200,-200,2499.480471853799
FB5a,29176,2022-10-21T12:45:00Z,4,16.625,-200,-200,2499.480471853799
FB5a,29177,2022-10-21T13:00:00Z,4,16.875,-200,-200,2499.480471853799
FB5a,29178,2022-10-21T13:15:00Z,4,17.25,-200,-200,2499.480471853799
FB5a,29179,2022-10-21T13:30:00Z,4,17.4375,-200,-200,2499.2087891938145
FB5a,29180,2022-10-21T13:45:00Z,4,17.75,-200,-200,2499.2087891938145
FB5a,29181,2022-10-21T14:00:00Z,4,17.8125,-200,-200,2499.2087891938145
FB5a,29182,2022-10-21T14:15:00Z,4,18,-200,-200,2499.2087891938145
FB5a,29183,2022-10-21T14:30:00Z,4,18.5,-200,-200,2499.2087891938145
FB5a,29184,2022-10-21T14:45:00Z,4,18.875,-200,-200,2499.480471853799
FB5a,29185,2022-10-21T15:00:00Z,4,19.625,-200,-200,2499.480471853799
FB5a,29186,2022-10-21T15:15:00Z,4,19.75,-200,-200,2498.6654238738465
FB5a,29187,2022-10-21T15:30:00Z,4,20,-200,-200,2498.9371065338305
FB5a,29188,2022-10-21T15:45:00Z,4,19.625,-200,-200,2499.2087891938145
FB5a,29189,2022-10-21T16:00:00Z,4,19.125,-200,-200,2499.480471853799
FB5a,29190,2022-10-21T16:15:00Z,4,20.125,-200,-200,2499.480471853799
FB5a,29191,2022-10-21T16:30:00Z,4,20,-200,-200,2499.2087891938145
FB5a,29192,2022-10-21T16:45:00Z,4,20,-200,-200,2499.2087891938145
FB5a,29193,2022-10-21T17:00:00Z,4,20.1875,-200,-200,2499.480471853799
FB5a,29194,2022-10-21T17:15:00Z,4,20.25,-200,-200,2499.480471853799
FB5a,29195,2022-10-21T17:30:00Z,4,20.875,-200,-200,2499.480471853799
FB5a,29196,2022-10-21T17:45:00Z,4,20.6875,-200,-200,2499.752154513783
FB5a,29197,2022-10-21T18:00:00Z,4,21,-200,-200,2499.480471853799
FB5a,29198,2022-10-21T18:15:00Z,4,20.9375,-200,-200,2499.480471853799
FB5a,29199,2022-10-21T18:30:00Z,4,21,-200,-200,2499.752154513783
FB5a,29200,2022-10-21T18:45:00Z,4,21,-200,-200,2499.480471853799
FB5a,29201,2022-10-21T19:00:00Z,4,21.375,-200,-200,2499.480471853799
FB5a,29202,2022-10-21T19:15:00Z,4,21.25,-200,-200,2499.480471853799
FB5a,29203,2022-10-21T19:30:00Z,4,22.1875,-200,-200,2499.480471853799
FB5a,29204,2022-10-21T19:45:00Z,4,21.3125,-200,-200,2499.480471853799
FB5a,29205,2022-10-21T20:00:00Z,4,22.75,-200,-200,2499.480471853799
FB5a,29206,2022-10-21T20:15:00Z,4,22.0625,-200,-200,2499.480471853799
FB5a,29207,2022-10-21T20:30:00Z,4,20.875,-200,-200,2499.480471853799
FB5a,29208,2022-10-21T20:45:00Z,4,19.625,-200,-200,2499.2087891938145
FB5a,29209,2022-10-21T21:00:00Z,4,18.625,-200,-200,2499.2087891938145
FB5a,29210,2022-10-21T21:15:00Z,4,18.5,-200,-200,2499.2087891938145
FB5a,29211,2022-10-21T21:30:00Z,4,18.3125,-200,-200,2499.2087891938145
FB5a,29212,2022-10-21T21:45:00Z,4,18.125,-200,-200,2499.2087891938145
FB5a,29213,2022-10-21T22:00:00Z,4,18,-200,-200,2499.2087891938145
FB5a,29214,2022-10-21T22:15:00Z,4,17.875,-200,-200,2499.2087891938145
FB5a,29215,2022-10-21T22:30:00Z,4,17.875,-200,-200,2499.480471853799
FB5a,29216,2022-10-21T22:45:00Z,4,17.625,-200,-200,2499.2087891938145
FB5a,29217,2022-10-21T23:00:00Z,4,17.5625,-200,-200,2499.480471853799
FB5a,29218,2022-10-21T23:15:00Z,4,17.3125,-200,-200,2499.480471853799
FB5a,29219,2022-10-21T23:30:00Z,4,17.25,-200,-200,2499.2087891938145
FB5a,29220,2022-10-21T23:45:00Z,4,17.3125,-200,-200,2499.2087891938145
FB5a,29221,2022-10-22T00:00:00Z,4,17.4375,-200,-200,2499.480471853799
FB5a,29222,2022-10-22T00:15:00Z,4,17.375,-200,-200,2499.480471853799
FB5a,29223,2022-10-22T00:30:00Z,4,17.4375,-200,-200,2499.480471853799
FB5a,29224,2022-10-22T00:45:00Z,4,17.5,-200,-200,2499.480471853799
FB5a,29225,2022-10-22T01:00:00Z,4,17.375,-200,-200,2499.480471853799
FB5a,29226,2022-10-22T01:15:00Z,4,17.4375,-200,-200,2499.2087891938145
FB5a,29227,2022-10-22T01:30:00Z,4,17.4375,-200,-200,2499.480471853799
FB5a,29228,2022-10-22T01:45:00Z,4,17.375,-200,-200,2499.2087891938145
FB5a,29229,2022-10-22T02:00:00Z,4,17.3125,-200,-200,2499.480471853799
FB5a,29230,2022-10-22T02:15:00Z,4,17.125,-200,-200,2499.480471853799
FB5a,29231,2022-10-22T02:30:00Z,4,17,-200,-200,2499.480471853799
FB5a,29232,2022-10-22T02:45:00Z,4,17,-200,-200,2499.480471853799
FB5a,29233,2022-10-22T03:00:00Z,4,17.125,-200,-200,2499.480471853799
FB5a,29234,2022-10-22T03:15:00Z,4,17.125,-200,-200,2499.480471853799
FB5a,29235,2022-10-22T03:30:00Z,4,17,-200,-200,2499.2087891938145
FB5a,29236,2022-10-22T03:45:00Z,4,16.875,-200,-200,2499.480471853799
FB5a,29237,2022-10-22T04:00:00Z,4,16.75,-200,-200,2499.2087891938145
FB5a,29238,2022-10-22T04:15:00Z,4,16.75,-200,-200,2499.2087891938145
FB5a,29239,2022-10-22T04:30:00Z,4,16.625,-200,-200,2499.2087891938145
FB5a,29240,2022-10-22T04:45:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29241,2022-10-22T05:00:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29242,2022-10-22T05:15:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29243,2022-10-22T05:30:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29244,2022-10-22T05:45:00Z,4,16.3125,-200,-200,2499.2087891938145
FB5a,29245,2022-10-22T06:00:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29246,2022-10-22T06:15:00Z,4,16.5,-200,-200,2499.2087891938145
FB5a,29247,2022-10-22T06:30:00Z,4,16.5625,-200,-200,2499.2087891938145
FB5a,29248,2022-10-22T06:45:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29249,2022-10-22T07:00:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29250,2022-10-22T07:15:00Z,4,16.25,-200,-200,2499.480471853799
FB5a,29251,2022-10-22T07:30:00Z,4,16.125,-200,-200,2499.2087891938145
FB5a,29252,2022-10-22T07:45:00Z,4,16.25,-200,-200,2499.2087891938145
FB5a,29253,2022-10-22T08:00:00Z,4,16.3125,-200,-200,2499.2087891938145
FB5a,29254,2022-10-22T08:15:00Z,4,16.1875,-200,-200,2499.2087891938145
FB5a,29255,2022-10-22T08:30:00Z,4,16.125,-200,-200,2499.2087891938145
FB5a,29256,2022-10-22T08:45:00Z,4,16.25,-200,-200,2499.2087891938145
FB5a,29257,2022-10-22T09:00:00Z,4,16.1875,-200,-200,2499.2087891938145
FB5a,29258,2022-10-22T09:15:00Z,4,16.25,-200,-200,2499.2087891938145
FB5a,29259,2022-10-22T09:30:00Z,4,16.25,-200,-200,2499.2087891938145
FB5a,29260,2022-10-22T09:45:00Z,4,16.3125,-200,-200,2499.2087891938145
FB5a,29261,2022-10-22T10:00:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29262,2022-10-22T10:15:00Z,4,16.3125,-200,-200,2499.2087891938145
FB5a,29263,2022-10-22T10:30:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29264,2022-10-22T10:45:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29265,2022-10-22T11:00:00Z,4,16.1875,-200,-200,2499.2087891938145
FB5a,29266,2022-10-22T11:15:00Z,4,16.1875,-200,-200,2499.2087891938145
FB5a,29267,2022-10-22T11:30:00Z,4,16.25,-200,-200,2499.2087891938145
FB5a,29268,2022-10-22T11:45:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29269,2022-10-22T12:00:00Z,4,16.625,-200,-200,2499.2087891938145
FB5a,29270,2022-10-22T12:15:00Z,4,16.875,-200,-200,2499.2087891938145
FB5a,29271,2022-10-22T12:30:00Z,4,17,-200,-200,2499.2087891938145
FB5a,29272,2022-10-22T12:45:00Z,4,17.125,-200,-200,2499.2087891938145
FB5a,29273,2022-10-22T13:00:00Z,4,17.375,-200,-200,2499.2087891938145
FB5a,29274,2022-10-22T13:15:00Z,4,17.5,-200,-200,2499.2087891938145
FB5a,29275,2022-10-22T13:30:00Z,4,17.5,-200,-200,2499.2087891938145
FB5a,29276,2022-10-22T13:45:00Z,4,17.75,-200,-200,2498.9371065338305
FB5a,29277,2022-10-22T14:00:00Z,4,18.125,-200,-200,2499.2087891938145
FB5a,29278,2022-10-22T14:15:00Z,4,18.3125,-200,-200,2499.2087891938145
FB5a,29279,2022-10-22T14:30:00Z,4,18.625,-200,-200,2499.2087891938145
FB5a,29280,2022-10-22T14:45:00Z,4,18.875,-200,-200,2498.9371065338305
FB5a,29281,2022-10-22T15:00:00Z,4,19,-200,-200,2499.2087891938145
FB5a,29282,2022-10-22T15:15:00Z,4,19.1875,-200,-200,2498.9371065338305
FB5a,29283,2022-10-22T15:30:00Z,4,19.375,-200,-200,2499.2087891938145
FB5a,29284,2022-10-22T15:45:00Z,4,19.5,-200,-200,2498.9371065338305
FB5a,29285,2022-10-22T16:00:00Z,4,19.9375,-200,-200,2498.9371065338305
FB5a,29286,2022-10-22T16:15:00Z,4,19.75,-200,-200,2498.9371065338305
FB5a,29287,2022-10-22T16:30:00Z,4,19.875,-200,-200,2499.2087891938145
FB5a,29288,2022-10-22T16:45:00Z,4,20.25,-200,-200,2499.752154513783
FB5a,29289,2022-10-22T17:00:00Z,4,20.25,-200,-200,2499.2087891938145
FB5a,29290,2022-10-22T17:15:00Z,4,20.4375,-200,-200,2499.2087891938145
FB5a,29291,2022-10-22T17:30:00Z,4,19.875,-200,-200,2499.2087891938145
FB5a,29292,2022-10-22T17:45:00Z,4,20.375,-200,-200,2499.2087891938145
FB5a,29293,2022-10-22T18:00:00Z,4,20.1875,-200,-200,2500.023837173767
FB5a,29294,2022-10-22T18:15:00Z,4,21,-200,-200,2499.480471853799
FB5a,29295,2022-10-22T18:30:00Z,4,21.25,-200,-200,2499.2087891938145
FB5a,29296,2022-10-22T18:45:00Z,4,21.5625,-200,-200,2499.752154513783
FB5a,29297,2022-10-22T19:00:00Z,4,20.875,-200,-200,2499.480471853799
FB5a,29298,2022-10-22T19:15:00Z,4,20.75,-200,-200,2499.480471853799
FB5a,29299,2022-10-22T19:30:00Z,4,20.875,-200,-200,2499.480471853799
FB5a,29300,2022-10-22T19:45:00Z,4,21.0625,-200,-200,2499.752154513783
FB5a,29301,2022-10-22T20:00:00Z,4,21.375,-200,-200,2499.480471853799
FB5a,29302,2022-10-22T20:15:00Z,4,22.875,-200,-200,2499.480471853799
FB5a,29303,2022-10-22T20:30:00Z,4,21.625,-200,-200,2499.480471853799
FB5a,29304,2022-10-22T20:45:00Z,4,19.9375,-200,-200,2499.2087891938145
FB5a,29305,2022-10-22T21:00:00Z,4,19.5,-200,-200,2499.480471853799
FB5a,29306,2022-10-22T21:15:00Z,4,21.25,-200,-200,2499.480471853799
FB5a,29307,2022-10-22T21:30:00Z,4,19.875,-200,-200,2499.2087891938145
FB5a,29308,2022-10-22T21:45:00Z,4,19,-200,-200,2499.480471853799
FB5a,29309,2022-10-22T22:00:00Z,4,18.875,-200,-200,2499.2087891938145
FB5a,29310,2022-10-22T22:15:00Z,4,18.375,-200,-200,2499.480471853799
FB5a,29311,2022-10-22T22:30:00Z,4,18.375,-200,-200,2499.2087891938145
FB5a,29312,2022-10-22T22:45:00Z,4,18.1875,-200,-200,2499.2087891938145
FB5a,29313,2022-10-22T23:00:00Z,4,17.9375,-200,-200,2499.2087891938145
FB5a,29314,2022-10-22T23:15:00Z,4,17.875,-200,-200,2499.2087891938145
FB5a,29315,2022-10-22T23:30:00Z,4,17.75,-200,-200,2499.2087891938145
FB5a,29316,2022-10-22T23:45:00Z,4,17.75,-200,-200,2499.480471853799
FB5a,29317,2022-10-23T00:00:00Z,4,17.75,-200,-200,2499.2087891938145
FB5a,29318,2022-10-23T00:15:00Z,4,17.75,-200,-200,2499.480471853799
FB5a,29319,2022-10-23T00:30:00Z,4,17.8125,-200,-200,2499.2087891938145
FB5a,29320,2022-10-23T00:45:00Z,4,17.75,-200,-200,2499.2087891938145
FB5a,29321,2022-10-23T01:00:00Z,4,17.75,-200,-200,2499.2087891938145
FB5a,29322,2022-10-23T01:15:00Z,4,17.75,-200,-200,2499.2087891938145
FB5a,29323,2022-10-23T01:30:00Z,4,17.75,-200,-200,2499.2087891938145
FB5a,29324,2022-10-23T01:45:00Z,4,17.8125,-200,-200,2499.480471853799
FB5a,29325,2022-10-23T02:00:00Z,4,17.875,-200,-200,2499.480471853799
FB5a,29326,2022-10-23T02:15:00Z,4,17.75,-200,-200,2499.2087891938145
FB5a,29327,2022-10-23T02:30:00Z,4,17.5625,-200,-200,2499.480471853799
FB5a,29328,2022-10-23T02:45:00Z,4,17.5,-200,-200,2499.2087891938145
FB5a,29329,2022-10-23T03:00:00Z,4,17.25,-200,-200,2498.6654238738465
FB5a,29330,2022-10-23T03:15:00Z,4,17.125,-200,-200,2498.9371065338305
FB5a,29331,2022-10-23T03:30:00Z,4,17.125,-200,-200,2498.6654238738465
FB5a,29332,2022-10-23T03:45:00Z,4,17.0625,-200,-200,2498.9371065338305
FB5a,29333,2022-10-23T04:00:00Z,4,16.875,-200,-200,2498.9371065338305
FB5a,29334,2022-10-23T04:15:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29335,2022-10-23T04:30:00Z,4,16.5,-200,-200,2498.6654238738465
FB5a,29336,2022-10-23T04:45:00Z,4,16.6875,-200,-200,2498.6654238738465
FB5a,29337,2022-10-23T05:00:00Z,4,16.75,-200,-200,2498.6654238738465
FB5a,29338,2022-10-23T05:15:00Z,4,16.625,-200,-200,2498.6654238738465
FB5a,29339,2022-10-23T05:30:00Z,4,16.5,-200,-200,2498.6654238738465
FB5a,29340,2022-10-23T05:45:00Z,4,16.5625,-200,-200,2498.6654238738465
FB5a,29341,2022-10-23T06:00:00Z,4,16.625,-200,-200,2498.9371065338305
FB5a,29342,2022-10-23T06:15:00Z,4,16.625,-200,-200,2498.6654238738465
FB5a,29343,2022-10-23T06:30:00Z,4,16.5625,-200,-200,2498.6654238738465
FB5a,29344,2022-10-23T06:45:00Z,4,16.4375,-200,-200,2498.9371065338305
FB5a,29345,2022-10-23T07:00:00Z,4,16.625,-200,-200,2498.9371065338305
FB5a,29346,2022-10-23T07:15:00Z,4,16.5,-200,-200,2498.9371065338305
FB5a,29347,2022-10-23T07:30:00Z,4,16.5,-200,-200,2498.9371065338305
FB5a,29348,2022-10-23T07:45:00Z,4,16.5,-200,-200,2498.9371065338305
FB5a,29349,2022-10-23T08:00:00Z,4,16.625,-200,-200,2498.9371065338305
FB5a,29350,2022-10-23T08:15:00Z,4,16.6875,-200,-200,2499.2087891938145
FB5a,29351,2022-10-23T08:30:00Z,4,16.6875,-200,-200,2498.9371065338305
FB5a,29352,2022-10-23T08:45:00Z,4,16.75,-200,-200,2498.9371065338305
FB5a,29353,2022-10-23T09:00:00Z,4,16.75,-200,-200,2498.9371065338305
FB5a,29354,2022-10-23T09:15:00Z,4,16.75,-200,-200,2498.9371065338305
FB5a,29355,2022-10-23T09:30:00Z,4,16.625,-200,-200,2498.9371065338305
FB5a,29356,2022-10-23T09:45:00Z,4,16.75,-200,-200,2498.9371065338305
FB5a,29357,2022-10-23T10:00:00Z,4,16.6875,-200,-200,2498.9371065338305
FB5a,29358,2022-10-23T10:15:00Z,4,16.75,-200,-200,2498.9371065338305
FB5a,29359,2022-10-23T10:30:00Z,4,16.8125,-200,-200,2498.9371065338305
FB5a,29360,2022-10-23T10:45:00Z,4,16.875,-200,-200,2498.9371065338305
FB5a,29361,2022-10-23T11:00:00Z,4,16.8125,-200,-200,2499.2087891938145
FB5a,29362,2022-10-23T11:15:00Z,4,16.75,-200,-200,2498.9371065338305
FB5a,29363,2022-10-23T11:30:00Z,4,16.75,-200,-200,2498.9371065338305
FB5a,29364,2022-10-23T11:45:00Z,4,16.6875,-200,-200,2498.9371065338305
FB5a,29365,2022-10-23T12:00:00Z,4,16.75,-200,-200,2498.9371065338305
FB5a,29366,2022-10-23T12:15:00Z,4,16.875,-200,-200,2498.9371065338305
FB5a,29367,2022-10-23T12:30:00Z,4,16.875,-200,-200,2498.9371065338305
FB5a,29368,2022-10-23T12:45:00Z,4,17.0625,-200,-200,2499.2087891938145
FB5a,29369,2022-10-23T13:00:00Z,4,17.125,-200,-200,2498.9371065338305
FB5a,29370,2022-10-23T13:15:00Z,4,17,-200,-200,2499.2087891938145
FB5a,29371,2022-10-23T13:30:00Z,4,17.1875,-200,-200,2499.2087891938145
FB5a,29372,2022-10-23T13:45:00Z,4,17.3125,-200,-200,2499.2087891938145
FB5a,29373,2022-10-23T14:00:00Z,4,17.375,-200,-200,2498.9371065338305
FB5a,29374,2022-10-23T14:15:00Z,4,17.375,-200,-200,2498.9371065338305
FB5a,29375,2022-10-23T14:30:00Z,4,17.5,-200,-200,2498.9371065338305
FB5a,29376,2022-10-23T14:45:00Z,4,17.75,-200,-200,2498.9371065338305
FB5a,29377,2022-10-23T15:00:00Z,4,18.125,-200,-200,2498.9371065338305
FB5a,29378,2022-10-23T15:15:00Z,4,18.25,-200,-200,2499.2087891938145
FB5a,29379,2022-10-23T15:30:00Z,4,18.4375,-200,-200,2498.9371065338305
FB5a,29380,2022-10-23T15:45:00Z,4,18.875,-200,-200,2498.9371065338305
FB5a,29381,2022-10-23T16:00:00Z,4,18.75,-200,-200,2498.9371065338305
FB5a,29382,2022-10-23T16:15:00Z,4,19,-200,-200,2498.9371065338305
FB5a,29383,2022-10-23T16:30:00Z,4,20,-200,-200,2499.2087891938145
FB5a,29384,2022-10-23T16:45:00Z,4,20,-200,-200,2498.6654238738465
FB5a,29385,2022-10-23T17:00:00Z,4,19.875,-200,-200,2498.9371065338305
FB5a,29386,2022-10-23T17:15:00Z,4,20.625,-200,-200,2499.2087891938145
FB5a,29387,2022-10-23T17:30:00Z,4,20.125,-200,-200,2499.2087891938145
FB5a,29388,2022-10-23T17:45:00Z,4,19.875,-200,-200,2498.9371065338305
FB5a,29389,2022-10-23T18:00:00Z,4,20.375,-200,-200,2499.480471853799
FB5a,29390,2022-10-23T18:15:00Z,4,21.125,-200,-200,2498.6654238738465
FB5a,29391,2022-10-23T18:30:00Z,4,20.5,-200,-200,2498.6654238738465
FB5a,29392,2022-10-23T18:45:00Z,4,20.5,-200,-200,2498.9371065338305
FB5a,29393,2022-10-23T19:00:00Z,4,20.8125,-200,-200,2498.9371065338305
FB5a,29394,2022-10-23T19:15:00Z,4,20.9375,-200,-200,2498.9371065338305
FB5a,29395,2022-10-23T19:30:00Z,4,20.125,-200,-200,2499.2087891938145
FB5a,29396,2022-10-23T19:45:00Z,4,19.875,-200,-200,2498.3937412138625
FB5a,29397,2022-10-23T20:00:00Z,4,19.5,-200,-200,2498.6654238738465
FB5a,29398,2022-10-23T20:15:00Z,4,19.6875,-200,-200,2498.3937412138625
FB5a,29399,2022-10-23T20:30:00Z,4,20.25,-200,-200,2498.9371065338305
FB5a,29400,2022-10-23T20:45:00Z,4,19.625,-200,-200,2498.3937412138625
FB5a,29401,2022-10-23T21:00:00Z,4,20.875,-200,-200,2499.2087891938145
FB5a,29402,2022-10-23T21:15:00Z,4,19.5,-200,-200,2498.9371065338305
FB5a,29403,2022-10-23T21:30:00Z,4,19.625,-200,-200,2498.6654238738465
FB5a,29404,2022-10-23T21:45:00Z,4,19.5625,-200,-200,2499.2087891938145
FB5a,29405,2022-10-23T22:00:00Z,4,18.5,-200,-200,2498.9371065338305
FB5a,29406,2022-10-23T22:15:00Z,4,18.1875,-200,-200,2499.2087891938145
FB5a,29407,2022-10-23T22:30:00Z,4,18.125,-200,-200,2498.9371065338305
FB5a,29408,2022-10-23T22:45:00Z,4,17.625,-200,-200,2498.9371065338305
FB5a,29409,2022-10-23T23:00:00Z,4,17.5,-200,-200,2498.9371065338305
FB5a,29410,2022-10-23T23:15:00Z,4,17.4375,-200,-200,2498.9371065338305
FB5a,29411,2022-10-23T23:30:00Z,4,17.5,-200,-200,2498.9371065338305
FB5a,29412,2022-10-23T23:45:00Z,4,17.5,-200,-200,2499.2087891938145
FB5a,29413,2022-10-24T00:00:00Z,4,17.375,-200,-200,2498.9371065338305
FB5a,29414,2022-10-24T00:15:00Z,4,17.375,-200,-200,2498.9371065338305
FB5a,29415,2022-10-24T00:30:00Z,4,17.375,-200,-200,2498.9371065338305
FB5a,29416,2022-10-24T00:45:00Z,4,17.4375,-200,-200,2498.9371065338305
FB5a,29417,2022-10-24T01:00:00Z,4,17.625,-200,-200,2498.9371065338305
FB5a,29418,2022-10-24T01:15:00Z,4,17.625,-200,-200,2499.2087891938145
FB5a,29419,2022-10-24T01:30:00Z,4,17.375,-200,-200,2499.2087891938145
FB5a,29420,2022-10-24T01:45:00Z,4,17.125,-200,-200,2499.2087891938145
FB5a,29421,2022-10-24T02:00:00Z,4,17,-200,-200,2499.2087891938145
FB5a,29422,2022-10-24T02:15:00Z,4,16.875,-200,-200,2498.9371065338305
FB5a,29423,2022-10-24T02:30:00Z,4,16.75,-200,-200,2498.9371065338305
FB5a,29424,2022-10-24T02:45:00Z,4,16.75,-200,-200,2499.2087891938145
FB5a,29425,2022-10-24T03:00:00Z,4,16.5625,-200,-200,2498.9371065338305
FB5a,29426,2022-10-24T03:15:00Z,4,16.5625,-200,-200,2499.2087891938145
FB5a,29427,2022-10-24T03:30:00Z,4,16.625,-200,-200,2499.2087891938145
FB5a,29428,2022-10-24T03:45:00Z,4,16.75,-200,-200,2499.2087891938145
FB5a,29429,2022-10-24T04:00:00Z,4,17,-200,-200,2499.2087891938145
FB5a,29430,2022-10-24T04:15:00Z,4,17.125,-200,-200,2499.2087891938145
FB5a,29431,2022-10-24T04:30:00Z,4,17,-200,-200,2499.2087891938145
FB5a,29432,2022-10-24T04:45:00Z,4,17,-200,-200,2499.2087891938145
FB5a,29433,2022-10-24T05:00:00Z,4,16.75,-200,-200,2499.2087891938145
FB5a,29434,2022-10-24T05:15:00Z,4,16.8125,-200,-200,2499.2087891938145
FB5a,29435,2022-10-24T05:30:00Z,4,16.75,-200,-200,2499.2087891938145
FB5a,29436,2022-10-24T05:45:00Z,4,16.75,-200,-200,2499.2087891938145
FB5a,29437,2022-10-24T06:00:00Z,4,16.625,-200,-200,2499.2087891938145
FB5a,29438,2022-10-24T06:15:00Z,4,16.625,-200,-200,2499.2087891938145
FB5a,29439,2022-10-24T06:30:00Z,4,16.8125,-200,-200,2499.2087891938145
FB5a,29440,2022-10-24T06:45:00Z,4,16.8125,-200,-200,2499.2087891938145
FB5a,29441,2022-10-24T07:00:00Z,4,16.5,-200,-200,2499.2087891938145
FB5a,29442,2022-10-24T07:15:00Z,4,16.125,-200,-200,2499.2087891938145
FB5a,29443,2022-10-24T07:30:00Z,4,16.125,-200,-200,2499.2087891938145
FB5a,29444,2022-10-24T07:45:00Z,4,16.25,-200,-200,2499.2087891938145
FB5a,29445,2022-10-24T08:00:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29446,2022-10-24T08:15:00Z,4,16.5,-200,-200,2499.2087891938145
FB5a,29447,2022-10-24T08:30:00Z,4,16.5,-200,-200,2499.2087891938145
FB5a,29448,2022-10-24T08:45:00Z,4,16.4375,-200,-200,2499.2087891938145
FB5a,29449,2022-10-24T09:00:00Z,4,16.375,-200,-200,2498.9371065338305
FB5a,29450,2022-10-24T09:15:00Z,4,16.25,-200,-200,2499.2087891938145
FB5a,29451,2022-10-24T09:30:00Z,4,16.25,-200,-200,2499.2087891938145
FB5a,29452,2022-10-24T09:45:00Z,4,16.3125,-200,-200,2499.2087891938145
FB5a,29453,2022-10-24T10:00:00Z,4,16.25,-200,-200,2499.2087891938145
FB5a,29454,2022-10-24T10:15:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29455,2022-10-24T10:30:00Z,4,16.3125,-200,-200,2499.2087891938145
FB5a,29456,2022-10-24T10:45:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29457,2022-10-24T11:00:00Z,4,16.375,-200,-200,2499.2087891938145
FB5a,29458,2022-10-24T11:15:00Z,4,16.25,-200,-200,2499.2087891938145
